r_km,m_msun,epsilon_MeVfm3,p_r_MeVfm3,p_t_MeVfm3,sigma_MeVfm3,anisotropy_ratio_sigma_pr,f_metric,compactness_2m_r,NEC_r,NEC_t,SEC,DEC_r,DEC_t,phi_raw,Phi,gtt_minus
6.45,0.7786404466844692,574.1739055521173,100.54884709769658,108.47116600374883,7.922318906052267,0.078790748325087,0.6434744967963739,0.3565255032036261,8.932204573790338e-10,9.037082870675626e-10,1.1804159436133378e-09,6.270006305217874e-10,6.165128008332586e-10,0.21948389944368726,-0.6380637223517726,-0.27911610278631616
6.475,0.7853775048756299,571.341281394697,99.60463904522315,107.48939166267597,7.884752617452829,0.07916049586679333,0.641778175299055,0.35822182470094505,8.882205610798259e-10,8.986586592640397e-10,1.172816636155896e-09,6.245006823721835e-10,6.140625841879697e-10,0.22097811608454354,-0.6365695057109163,-0.279951470235585
6.5,0.7921332715436941,568.5188736066143,98.66383644919561,106.51051332444929,7.846676875253675,0.07952941176470589,0.6400864020468511,0.3599135979531489,8.83238697807382e-10,8.936263900556337e-10,1.165243029375306e-09,6.220097507359613e-10,6.116220584877096e-10,0.2224748745314338,-0.6350727472640261,-0.2807907652863771
6.525,0.798907553129259,565.7067472533395,97.72646099810397,105.53456000016452,7.8080990020605565,0.0798974906316524,0.6383992123697582,0.3616007876302418,8.782749824094843e-10,8.886116039840365e-10,1.1576953149310605e-09,6.195278930370127e-10,6.091912714624605e-10,0.22397414044274483,-0.633573481352715,-0.2816339889162318
6.55,0.805700156685009,562.904965736872,96.79253382594814,104.56156014893917,7.769026322991025,0.08026472720469587,0.6367166407823982,0.3632833592176018,8.733295267977053e-10,8.836144226580549e-10,1.1501736800849868e-09,6.170551652311231e-10,6.067702693707735e-10,0.22547587946207642,-0.6320717423333835,-0.2824811419828595
6.575,0.8125108899009407,560.1135908044243,95.86207551513229,103.59154167895699,7.729466163824684,0.08063111634386166,0.6350387209881896,0.36496127901181047,8.684024399627342e-10,8.786349647664896e-10,1.1426783077193416e-09,6.145916218136376e-10,6.043590970098822e-10,0.2269800572203393,-0.6305675645751205,-0.2833322252232659
6.6,0.8193395611291506,557.3326825573456,94.9351060994394,102.6245319486242,7.689425849184791,0.0809966530308665,0.6333654858836192,0.3666345141163808,8.634938279901285e-10,8.736733460914779e-10,1.135209376355621e-09,6.121373158273347e-10,6.019577977259853e-10,0.22848663933785376,-0.6290609824576061,-0.28418723925288647
6.625,0.8261859794081907,554.5622994602803,94.01164506708427,101.6605577678356,7.648912700751331,0.08136133236784938,0.6316969675626106,0.3683030324373894,8.586037940764801e-10,8.687296795222957e-10,1.127767060174081e-09,6.096922988705104e-10,5.995664134246948e-10,0.2299955914264493,-0.6275520303690105,-0.2850461845647333
6.65,0.8330499544869855,551.8024983505578,93.09171136384344,100.69964539934912,7.607934035505678,0.08172514957610479,0.6300331973209872,0.3699668026790128,8.537324385459893e-10,8.638040750696073e-10,1.1203515290339496e-09,6.072566211052651e-10,5.971849845816471e-10,0.2315068790915639,-0.626040742703896,-0.2859090615285524
6.675,0.8399312968483135,549.0533344478079,92.17532339626014,99.74182056026704,7.566497164006918,0.08208809999481832,0.6283742056610292,0.3716257943389708,8.488798588674367e-10,8.588966398801546e-10,1.1129629484943203e-09,6.048303312659888e-10,5.948135502532708e-10,0.2330204679343434,-0.6245271538611165,-0.2867758703899934
6.7,0.8468298177318517,546.3148613637948,91.26249903492241,98.78710842362231,7.524609388699912,0.08245017907980531,0.6267200222961202,0.3732799777038797,8.440461496715414e-10,8.540074782518767e-10,1.1056014798357122e-09,6.024134766680411e-10,5.924521480877058e-10,0.23453632355374,-0.6230112982417199,-0.28764661126979046
6.725,0.8537453291567823,543.5871311124667,90.35325561781306,97.8355336200682,7.4822780022551605,0.08281138240225222,0.6250706761554833,0.3749293238445167,8.392314027687003e-10,8.491366916494506e-10,1.0982672800822805e-09,6.000061032166207e-10,5.901008143358704e-10,0.23605441154860973,-0.6214932102468501,-0.28852128416295525
6.75,0.8606776439439617,540.8701941202156,89.44760995372937,96.88712023966988,7.439510285940523,0.08317170564746149,0.623426195389002,0.376573804610998,8.344357071670964e-10,8.442843787202442e-10,1.0909605020246698e-09,5.976082554158187e-10,5.877595838626709e-10,0.23757469751980845,-0.6199729242756514,-0.28939988893798196
6.775,0.8676265757376523,538.1640992363399,88.5455783257708,95.94189183379561,7.396313508024788,0.08353114461359978,0.621786607372127,0.37821339262787307,8.296591490911681e-10,8.394506353106724e-10,1.0836812942434902e-09,5.952199763778545e-10,5.854284901583503e-10,0.2390971470722858,-0.618450474723174,-0.2902824253360645
6.8,0.8745919390268171,535.4688937437074,87.6471764948933,94.99987141710639,7.35269492221311,0.08388969521044994,0.6201519387108627,0.37984806128913723,8.249018120004295e-10,8.346355544829456e-10,1.0764298011334059e-09,5.928413078324853e-10,5.831075653499692e-10,0.24062172581717695,-0.6169258959782828,-0.291168892970326
6.825,0.881573549165976,532.7846233696112,86.75241970352789,94.06108146964222,7.308661766114351,0.08424735345816685,0.6185222152468355,0.3814777847531646,8.201637766086324e-10,8.298392265322035e-10,1.0692061629278202e-09,5.904722901365867e-10,5.807968402130156e-10,0.2421483993738916,-0.6153992224215683,-0.29205929132506053
6.85,0.888571222395626,530.1113322968145,85.86132267926234,93.12554393900258,7.264221259740247,0.08460411548603755,0.6168974620624366,0.3831025379375634,8.154451209032618e-10,8.250617390040231e-10,1.062010515724145e-09,5.881129622839013e-10,5.7849634418314e-10,0.24367713337219973,-0.6138704884232601,-0.29295361975498785
6.875,0.8955847758622267,527.4490631747793,84.97389963858396,92.19328024262038,7.219380604036413,0.08495997753124561,0.6152777034860433,0.3847222965139567,8.107459201653562e-10,8.203031767122946e-10,1.0548429915096407e-09,5.857633619149485e-10,5.762061053680101e-10,0.24520789345431396,-0.6123397283411459,-0.2938518774845203
6.9,0.9026140276377471,524.7978571310717,84.09016429068143,91.26431127012654,7.174146979445108,0.08531493593764,0.61366296309731,0.38633703690268995,8.06066246989638e-10,8.15563621757449e-10,1.0477037181878086e-09,5.834235253270895e-10,5.739261505592784e-10,0.24674064527696776,-0.610806976518492,-0.294754063607043
6.925,0.9096587967387811,522.1577537829412,83.21012984130455,90.33865738580425,7.128527544499725,0.08566898715450877,0.6120532637325324,0.3879467362674675,8.014061713049535e-10,8.108431535450379e-10,1.0405928196053283e-09,5.810934874847473e-10,5.71656505244663e-10,0.24827535451348948,-0.6092722672819704,-0.2956601770842064
6.95,0.916718903145227,519.5287912490662,82.3338089966796,89.4163384311305,7.08252943445091,0.08602212773535763,0.610448627490079,0.389551372509921,7.967657603950049e-10,8.061418488046454e-10,1.033510415579518e-09,5.787732820297728e-10,5.693971936201323e-10,0.24981198685587153,-0.6077356349395884,-0.29657021674523276
6.975,0.9237941678185346,516.9110061614642,81.4612139674789,88.49737372740314,7.0361597599242405,0.08637435433669366,0.6088490757358885,0.39115092426411147,7.921450789193717e-10,8.014597816091346e-10,1.026456621926313e-09,5.764629412919564e-10,5.671482386021935e-10,0.25135050801683434,-0.6061971137786255,-0.2974841812862349
7.0,0.9308844127195235,514.3044336775553,80.59235647284258,87.58178207845194,6.989425605609356,0.08672566371681416,0.6072546291090334,0.3927453708909666,7.87544188934806e-10,7.967970233942056e-10,1.0194315504887377e-09,5.741624962996735e-10,5.649096618402739e-10,0.2528908837318849,-0.604656738063575,-0.2984020692695485
7.025,0.9379894608257671,511.70910749238055,79.727247744451,86.66958177343142,6.942334028980426,0.08707605273460116,0.605665307527343,0.39433469247265696,7.829631499167988e-10,7.921536429782686e-10,1.0124353091658674e-09,5.718719767906699e-10,5.626814837292e-10,0.25443307976136914,-0.6031145420340907,-0.29932387912307823
7.05,0.9451091361485515,509.12505985096567,78.86589853064604,85.76079058969387,6.894892059047839,0.08742551834832128,0.6040811301930887,0.39591886980691127,7.784020187814019e-10,7.875297065826137e-10,1.005468001942256e-09,5.695914112229714e-10,5.604637234217595e-10,0.2559770618925183,-0.6015705599029415,-0.30024960913965676
7.075,0.9522432637494067,506.55232156082553,78.00831910059937,84.85542579574035,6.847106695140971,0.08777405761443155,0.602502115598725,0.397497884401275,7.738608499073016e-10,7.829252778518726e-10,9.985297289178241e-10,5.673208267859212e-10,5.582563988413502e-10,0.2575227959414881,-0.6000248258539718,-0.30117925747641766
7.1,0.959391669756211,503.9909220046063,77.1545192485263,83.9535041542482,6.798984905721896,0.08812166768639104,0.6009282815326875,0.39907171846731254,7.693396951581321e-10,7.783404178747617e-10,9.91620586338187e-10,5.650602494113365e-10,5.560595266947069e-10,0.25907024775539106,-0.5984773740400688,-0.3021128221541819
7.125,0.9665541813788737,501.44088915285664,76.30450829794303,83.05504192517289,6.750533627229868,0.08846834581347857,0.5993596450852434,0.4006403549147565,7.648386039050186e-10,7.737751852050957e-10,9.847406666254116e-10,5.628097037847798e-10,5.538731224847028e-10,0.26061938321432143,-0.5969282385811384,-0.3030503010568582
7.15,0.9737306269245952,498.90224957692567,75.45829510596606,82.16005486892247,6.701759762956415,0.0888140893396165,0.5977962226543947,0.4022037773456053,7.60357623049345e-10,7.692296358830654e-10,9.778900584091878e-10,5.605692133569429e-10,5.516972005232225e-10,0.2621701682333718,-0.595377453562088,-0.3039916919308571
7.175,0.9809208358127084,496.3750284619828,74.61588806765175,81.26855824960262,6.652670181950877,0.08915889570220113,0.5962380299518286,0.40376197004817144,7.558967970457318e-10,7.647038234567681e-10,9.710688465583998e-10,5.583388003551364e-10,5.495317739441001e-10,0.2637225687646418,-0.593825053030818,-0.3049369923845192
7.2,0.9881246385891027,493.8592496201504,73.77729512037432,80.38056683833048,6.603271717956156,0.08950276243093924,0.5946850820089169,0.40531491799108305,7.514561679252209e-10,7.60197799003982e-10,9.642771122130831e-10,5.561184857948809e-10,5.473768547161198e-10,0.26527655079923795,-0.5922710709962219,-0.305886199887557
7.225,0.9953418669402317,491.35493550375026,72.94252374824092,79.49609491661546,6.553571168374556,0.08984568714669133,0.5931373931827603,0.40686260681723974,7.470357753186541e-10,7.557116111541765e-10,9.575149328167555e-10,5.539082894915976e-10,5.452324536560752e-10,0.2668320803692647,-0.5907155414261951,-0.3068393117705116
7.25,1.0025723537067106,488.86210721865206,72.11158098654151,78.61515627980492,6.503575293263422,0.09018766756032172,0.5915949771622742,0.4084050228377259,7.426356564802361e-10,7.512453061107454e-10,9.507823821491024e-10,5.517082300723885e-10,5.430985804418792e-10,0.26838912354980565,-0.5891584982456541,-0.3077963252242226
7.275,1.0098159328965006,486.38078453772556,71.2844734262327,77.73776424059312,6.4532908143604235,0.09052870147155512,0.5900578469743176,0.40994215302568243,7.382558463112782e-10,7.467989276734606e-10,9.440795303590114e-10,5.495183249879096e-10,5.409752436257272e-10,0.26994764646089536,-0.5875999753345644,-0.3087572372993132
7.3,1.0170724396976878,483.9109859143864,70.46120721845296,76.86393163259119,6.402724414138219,0.09086878676784041,0.5885260149898601,0.41147398501013993,7.338963773841093e-10,7.423725172611303e-10,9.374064439979354e-10,5.473385905243252e-10,5.388624506473042e-10,0.27150761526948103,-0.5860400065259788,-0.30972204490568894
7.325,1.0243417104908554,481.45272849623257,69.64178807906835,75.99367081395664,6.3518827348883,0.09120792142322137,0.5869994929301854,0.4130005070698146,7.295572799661443e-10,7.379661139344566e-10,9.307631860535706e-10,5.451690418153427e-10,5.367602078470305e-10,0.2730689961913734,-0.5844786256040864,-0.3106907448120512
7.35,1.0316235828610556,479.0060281387674,68.82622129324666,75.12699367108043,6.3007723778337485,0.09154610349721452,0.5854782918731307,0.4145217081268692,7.252385820441082e-10,7.335797544190834e-10,9.241498159838423e-10,5.430096928543245e-10,5.346685204793493e-10,0.2746317554931872,-0.5829158663022727,-0.3116633336454249
7.375,1.03891789560938,476.570899419203,68.0145117200585,74.26391162232915,6.249399902270652,0.09188333113369408,0.5839624222593589,0.4160375777406411,7.209403093483994e-10,7.292134731288237e-10,9.175663897511774e-10,5.4086055650647e-10,5.325873927260457e-10,0.2761958594942698,-0.5813517623011901,-0.31263980789070095
7.4,1.046224488764135,474.1473556503386,67.20666379710373,73.40443562184169,6.197771824737958,0.09221960255978444,0.5824518938986614,0.41754810610133863,7.166624853775875e-10,7.248673021890587e-10,9.110129598570533e-10,5.387216445210641e-10,5.305168277095929e-10,0.27776127456861904,-0.5797863472268407,-0.3136201638901931
7.425,1.0535432035916221,471.73540889451226,66.4026815451616,72.54857616337706,6.145894618215466,0.0925549160847599,0.5809467159762909,0.41905328402370917,7.124051314230392e-10,7.205412714603011e-10,9.044895753768122e-10,5.365929675437901e-10,5.284568275065281e-10,0.27932796714678876,-0.5782196546486711,-0.31460439784320904
7.45,1.06087388260653,469.3350699776167,65.60256857286309,71.6963432842128,6.093774711349694,0.0928892700989519,0.579446897059321,0.4205531029406791,7.081682665936575e-10,7.162354085619107e-10,8.97996281994722e-10,5.344745351290992e-10,5.26407393160846e-10,0.28089590371778206,-0.5766517180776778,-0.31559250580563714
7.475,1.0682163695819369,466.9463485031789,64.80632808138382,70.8477465690912,6.04141848770736,0.09322266307266386,0.5779524451030311,0.4220475548969688,7.039519078407347e-10,7.119497388959576e-10,8.915331220392774e-10,5.323663557526378e-10,5.243685246974149e-10,0.2824650508309322,-0.5750825709645276,-0.3165844836895468
7.5,1.0755705095589312,464.5692528664954,64.01396286915596,70.00279515421214,5.988832285056172,0.09355509355509357,0.5764633674573159,0.4235366325426842,6.997560699829013e-10,7.076842856712206e-10,8.8510013451872e-10,5.302684368237211e-10,5.223402211354018e-10,0.2840353750977704,-0.5735122466976894,-0.31758032726280394
7.525,1.082936148855849,462.2037902688202,63.22547533659758,69.16149773127025,5.936022394672649,0.09388656017326337,0.5749796708731139,0.4250203291268862,6.955807657311712e-10,7.034390699273149e-10,8.786973551567739e-10,5.28180784697856e-10,5.203224805017122e-10,0.2856068431938806,-0.5719407786015793,-0.31858003214870145
7.55,1.0903131350771371,459.8499667316022,62.440867490858224,68.3238625515349,5.882995060676674,0.09421706163095804,0.5735013615088592,0.4264986384911408,6.914260057140699e-10,6.992141105589402e-10,8.723248164285749e-10,5.261034046893054e-10,5.183152998444351e-10,0.2871794218607406,-0.5703681999347192,-0.3195835938256043
7.575,1.0977013171218393,457.5077871107635,61.66014095057866,67.48989742997114,5.829756479392486,0.09454659670767061,0.572028444936949,0.42797155506305096,6.872917985028399e-10,6.950094243402391e-10,8.659825475967879e-10,5.240363010836904e-10,5.163186752462912e-10,0.28875307790754945,-0.5687945438879104,-0.32059100762660886
7.6,1.1051005451917144,455.17725511101906,60.88329695066388,66.65960974939965,5.776312798735785,0.09487516425755585,0.5705609261502279,0.4294390738497721,6.831781506367144e-10,6.908250259492606e-10,8.596705747478937e-10,5.219794771506275e-10,5.143326018380813e-10,0.29032777821304045,-0.5672198435824194,-0.3216022687392182
7.625,1.1125106707989867,452.85837330022986,60.11033634706749,65.83300646469415,5.722670117626664,0.09520276320839197,0.5690988095684868,0.43090119043151315,6.790850666482532e-10,6.866609279925183e-10,8.533889208286396e-10,5.19932935156397e-10,5.12357073812132e-10,0.29190348972728,-0.5656441320681799,-0.3226173722050312
7.65,1.119931546773734,450.5511431237861,59.341259621586204,65.01009410701424,5.668834485428031,0.09552939256055012,0.5676420990449749,0.4323579009550252,6.750125490887307e-10,6.825171410296343e-10,8.471376056826327e-10,5.178966763766359e-10,5.103920844357322e-10,0.2934801794734512,-0.5640674423220087,-0.3236363129194471
7.675,1.1273630272709143,448.2555649190166,58.57606688666302,64.19087878807223,5.6148119014092135,0.09585505138597196,0.5661907978729215,0.4338092021270785,6.709605985535696e-10,6.783936735980641e-10,8.409166460870729e-10,5.158707011090552e-10,5.084376260645607e-10,0.2950578145496231,-0.5624898072458367,-0.32465908563138446
7.7,1.1348049677770404,445.9716379296202,57.814757890197576,63.37536620443202,5.560608314234432,0.0961797388271555,0.5647449087920691,0.43525509120793093,6.669292137078144e-10,6.742905322378922e-10,8.347260557896067e-10,5.138550086861777e-10,5.064936901560999e-10,0.29663636213050404,-0.5609112596649558,-0.32568568494301575
7.725,1.1422572251164984,443.6993603201149,57.057332020362495,62.56356164183827,5.506229621475768,0.09650345409614869,0.563304433995212,0.4366955660047879,6.629183913116358e-10,6.702077215166915e-10,8.285658455452946e-10,5.118495974880884e-10,5.045602672830327e-10,0.2982157894691793,-0.5593318323262806,-0.3267161053095157
7.75,1.1497196574575226,441.4387291902994,56.303788310423954,61.75546997957433,5.4516816691503704,0.09682619647355165,0.5618693751347429,0.4381306248652571,6.589281262458557e-10,6.661452440544361e-10,8.22436023153674e-10,5.098544649551982e-10,5.026373471466178e-10,0.29979606389883345,-0.5577515578966263,-0.32775034103882583
7.775,1.1571921243178223,439.18974058972435,55.5541254435656,60.951095694847105,5.396970251281492,0.0971479653075266,0.5604397333292019,0.4395602666707981,6.549584115374926e-10,6.621031005484658e-10,8.163365934959149e-10,5.078696076010168e-10,5.007249185900437e-10,0.3013771528344558,-0.5561704689610041,-0.32878838629143226
7.8,1.1646744865698726,436.95238953216995,54.808341757714146,60.15044286719721,5.342101109483064,0.0974687600128164,0.55901550916983,0.44098449083017,6.510092383853147e-10,6.580812897984883e-10,8.102675585720489e-10,5.058950210249278e-10,4.988229696117542e-10,0.30295902377452993,-0.55458859802093,-0.32983023508016024
7.825,1.1721666064458658,434.7266700101237,54.066435250365416,59.353515182932874,5.287079932567462,0.09778858006977127,0.5575967027271229,0.44240329727287714,6.47080596185395e-10,6.54079808731616e-10,8.042289175382641e-10,5.039306999249678e-10,4.969314873787468e-10,0.3045416443027062,-0.5530059774927536,-0.3308758812699821
7.85,1.179668347542333,432.5125750092562,53.328403583409575,58.56031593958567,5.231912356176093,0.09810742502338356,0.5561833135573847,0.4438166864426153,6.431724725566627e-10,6.500986524274281e-10,7.982206667442546e-10,5.019766381106017e-10,4.950504582398362e-10,0.30612498208945743,-0.5514226397060025,-0.33192531857784
7.875,1.1871795748244367,430.3100965228904,52.5942440879543,57.77084805038681,5.176603962432502,0.09842529448233106,0.5547753407092797,0.44522465929072025,6.392848533664435e-10,6.461378141430514e-10,7.922427997706106e-10,5.000328285154922e-10,4.931798677388843e-10,0.3077090048937173,-0.5498386169017426,-0.33297854057248494
7.9,1.1947001546299398,428.11922556646107,51.86395376914454,56.985114048762156,5.1211602796176106,0.09874218811802865,0.5533727827303809,0.4466272172696191,6.35417722755982e-10,6.421972853382528e-10,7.86295307466244e-10,4.980992632102615e-10,4.913197006279907e-10,0.3092936805645014,-0.5482539412309584,-0.33403554067432895
7.925,1.2022299546728563,425.9399521919604,51.13752931097763,56.20311609284439,5.065586781866766,0.09905810566368803,0.551975637673713,0.448024362326287,6.315710631659391e-10,6.382770557005357e-10,7.803781779858317e-10,4.961759334152399e-10,4.894699408806433e-10,0.31087897704251044,-0.5466686447529494,-0.3350963121553123
7.95,1.2097688440467842,423.77226550236577,50.41496708111276,55.424855970001005,5.009888888888236,0.09937304691338614,0.5505839031042905,0.44941609689570955,6.277448553618593e-10,6.343771131702356e-10,7.744913968272711e-10,4.942628295132001e-10,4.876305717048237e-10,0.31246486236171567,-0.5450827594337442,-0.3361608481387868
7.975,1.2173166932279298,421.61615366604747,49.696263135673334,54.65033510137615,4.9540719657028065,0.09968701172114165,0.5491975761056465,0.45080242389435354,6.23939078459602e-10,6.304974439656047e-10,7.686349468691379e-10,4.923599410620715e-10,4.858015755560688e-10,0.314051304650926,-0.5434963171445338,-0.3372291415994119
8.0,1.2248733740778235,419.47160393115087,48.98141322404111,53.87955454644523,4.898141322404111,0.1,0.5478166532863535,0.4521833467136464,6.201537099507272e-10,6.266380326078819e-10,7.628088084081296e-10,4.904672568076341e-10,4.839829341504794e-10,0.31563827213533685,-0.541909349660123,-0.33830118536306636
8.025,1.232438759845734,417.33860263995126,48.27041279364125,53.11251500758061,4.8421022139393655,0.10031201172112673,0.5464411307865333,0.4535588692134666,6.163887257278337e-10,6.227988619463402e-10,7.570129591964931e-10,4.885847646961873e-10,4.821746284776808e-10,0.3172257331380604,-0.5403218886573995,-0.3393769721067749
8.05,1.2400127251707826,415.2171352431773,47.56325699471661,52.34921683462675,4.785959839910132,0.10062304691290931,0.5450710042843546,0.4549289957156454,6.126441001098413e-10,6.189799131833052e-10,7.512473744794193e-10,4.867124518871912e-10,4.803766388137273e-10,0.31881365608163714,-0.5387339657138227,-0.3404564943586487
8.075,1.2475951460837666,413.1071863143001,46.85994068509086,51.58966002948361,4.72971934439275,0.10093310566006704,0.5437062690025178,0.45629373099748216,6.089198058672128e-10,6.151811658991393e-10,7.455120270324017e-10,4.848503047658768e-10,4.785889447339503e-10,0.32040200948952813,-0.5371456123059317,-0.3415397444978402
8.1,1.255185900008689,411.0087395637835,46.16045843491867,50.833844250696785,4.673385815778125,0.10124218810276987,0.5423469197147259,0.45765308028527407,6.052158142471075e-10,6.114025980771832e-10,7.398068871985422e-10,4.829983089558242e-10,4.768115251257485e-10,0.32199076198758836,-0.5355568598078715,-0.3426267147545135
8.125,1.262784865764006,408.92177785329454,45.46480453142235,50.081768818052794,4.61696428663044,0.10155029443576494,0.5409929507521385,0.4590070492478615,6.015320949984638e-10,6.076441861286515e-10,7.341319229258006e-10,4.811564493315024e-10,4.750443582013148e-10,0.3235798823055208,-0.533967739489939,-0.34371739720982813
8.15,1.270391923563593,406.84628320986894,44.77297298361384,49.33343271717836,4.5604597335645165,0.10185742490751214,0.5396443560098093,0.4603556439901907,5.978686163970034e-10,6.039059049174741e-10,7.284870998041762e-10,4.793247100307721e-10,4.732874215103013e-10,0.32516933927831054,-0.5323782825171492,-0.3448117837959374
8.175,1.278006955017433,404.78223684002984,44.08495752700078,48.58883460414219,4.503877077141406,0.10216357981932747,0.5383011289531059,0.46169887104689405,5.942253452701517e-10,6.001877277850795e-10,7.228723811028126e-10,4.775030744673463e-10,4.715406919524185e-10,0.3267591018476394,-0.5307885199478204,-0.345909866296001
8.2,1.2856298431320359,402.72961914385564,43.400751628276055,47.847972810057946,4.447221181781899,0.10246875952453521,0.5369632626241092,0.4630367373758908,5.906022470218699e-10,5.964896265751109e-10,7.172877278070163e-10,4.756915253432054e-10,4.698041457899644e-10,0.3283491390632809,-0.529198482732179,-0.3470116363442122
8.225,1.2932604723105843,400.68840972899585,42.72034848998946,47.11084534568703,4.3904968556975605,0.10277296442762805,0.5356307496479926,0.4643692503520074,5.869992856573943e-10,5.928115716580752e-10,7.117330986551828e-10,4.738900446609676e-10,4.680777586602868e-10,0.3299394200844746,-0.5276082017109853,-0.34811708542583863
8.25,1.3008987283528237,398.6585874246303,42.04374105520092,46.3774499060399,4.3337088508389785,0.10307619498343587,0.5343035822393799,0.4656964177606201,5.834164238078752e-10,5.891535319559134e-10,7.062084501756186e-10,4.720986137362081e-10,4.663615055881699e-10,0.3315299141812807,-0.5260177076141792,-0.3492262048772773
8.275,1.3085444984546866,396.64013029536926,41.37092201211391,45.647783874974735,4.27686186286082,0.10337845169630262,0.5329817522086795,0.46701824779132045,5.798536227549135e-10,5.855154749664903e-10,7.007137367232532e-10,4.703172132097272e-10,4.6465536099815046e-10,0.3331205907359142,-0.5244270310595456,-0.35033898588612383
8.3,1.3161976712076677,394.63301565509335,40.70188379868861,44.92184432979202,4.219960531103408,0.10367973511927159,0.5316652509683955,0.4683347490316046,5.763108424549882e-10,5.818973667879981e-10,6.952489105162318e-10,4.685458230597644e-10,4.629592987267545e-10,0.33471141924405823,-0.5228362025514016,-0.3514554194912549
8.325,1.3238581365979474,392.63722008072824,40.03661860723359,44.199628045823985,4.163009438590389,0.10398004585327891,0.5303540695394124,0.4696459304605875,5.72788041563771e-10,5.782991721432682e-10,6.898139216723805e-10,4.667844226141559e-10,4.612732920346587e-10,0.33630236931615715,-0.5212452524793028,-0.35257549658292586
8.35,1.3315257860052663,390.6527194259532,39.37511838897523,43.48113150101745,4.106013112042216,0.10427938454635534,0.5290481985572566,0.47095180144274346,5.692851774603236e-10,5.747208544039855e-10,6.844087182455388e-10,4.650329905624323e-10,4.5959731361877043e-10,0.3378934106786886,-0.5196542111167712,-0.3536992079028803
8.375,1.3392005122015653,388.67948883484047,38.717374858604316,42.76635088050938,4.048976021905062,0.10457775189283634,0.5277476282783262,0.47225237172167384,5.658022062711725e-10,5.711623756148019e-10,6.790332462617471e-10,4.6329150496785674e-10,4.5793133562422734e-10,0.33948451317541484,-0.518063108620045,-0.35482654404447467
8.4,1.3468822093493835,386.71750275542286,38.06337949879847,42.055282081193276,3.9919025823947982,0.10487514863258027,0.5264523485860976,0.4735476514139024,5.623390828942572e-10,5.676236965173431e-10,6.736874497552872e-10,4.61559943279399e-10,4.562753296563131e-10,0.3410756467686128,-0.516471975026847,-0.3559574954528157
8.425,1.354570773000026,384.766734953188,37.41312356472018,41.347920716275915,3.934797151555738,0.10517157555019471,0.5251623489972996,0.4748376510027003,5.588957610227489e-10,5.641047765741045e-10,6.683712708045642e-10,4.5983828234364486e-10,4.5462926679228924e-10,0.3426667815402833,-0.5148808402551766,-0.35709205242491165
8.45,1.3622661000915035,382.82715852449513,36.76659808848921,40.644262119822976,3.8776640313337656,0.10546703347427115,0.5238776186680595,0.4761223813319405,5.554721931687333e-10,5.60605573992231e-10,6.63084649567825e-10,4.5812649841663705e-10,4.529931175931393e-10,0.3442578876933389,-0.513289734102121,-0.3582302051098367
8.475,1.3699680889462502,380.89874590991457,36.123793883629034,39.94430135129257,3.820507467663533,0.10576152327662768,0.5225981464000165,0.47740185359998355,5.520683306867555e-10,5.571260457471775e-10,6.57827524318707e-10,4.5642456717564815e-10,4.5136685211522603e-10,0.3458489355527706,-0.5116986862426893,-0.3593719435089088
8.5,1.3776766392686184,378.981468907486,35.48470154948617,39.248033200055524,3.7633316505693593,0.10605504587155964,0.5213239206464053,0.47867607935359474,5.486841237972226e-10,5.53666147606245e-10,6.525998314816083e-10,4.547324637308817e-10,4.4975043992185927e-10,0.3474398955667924,-0.5101077262286675,-0.3605172574758799
8.525,1.3853916521421639,377.07529868589353,34.84931147562202,38.55545218990154,3.706140714279525,0.10634760221509873,0.5200549295181056,0.4799450704818944,5.453195216096595e-10,5.502258341519875e-10,6.474015056668747e-10,4.5305016263710017e-10,4.4814385009477226e-10,0.3490307383079656,-0.5085168834874942,-0.3616661367171408
8.55,1.3931130300267158,375.1802057975568,34.21761384617643,37.86655258353003,3.6489387373536037,0.10663919330427965,0.5187911607896587,0.48120883921034124,5.419744721458156e-10,5.468050588054871e-10,6.422324797057961e-10,4.513776379051782e-10,4.465470512455067e-10,0.35062143447430033,-0.5069261873211595,-0.3628185707919371
8.575,1.400840676755246,373.2961601916344,33.58959864420229,37.181328387024806,3.5917297428225123,0.10692982017641527,0.5175326019052495,0.4824673980947505,5.386489223626176e-10,5.434037738494933e-10,6.370926846854073e-10,4.4971486301357927e-10,4.449600115267036e-10,0.35221195489033613,-0.5053356669051237,-0.363974549112599
8.6,1.40857449753053,371.423131226939,32.96525565597052,36.49977335431146,3.534517698340939,0.10721948390837922,0.5162792399846535,0.4837207600153465,5.353428181749664e-10,5.4002193045142e-10,6.319820499830866e-10,4.480618109197536e-10,4.433826986432999e-10,0.35380227050820046,-0.5037453512872594,-0.3651340609447842
8.625,1.4163143989216198,369.56108768476213,32.34457447524488,35.821880991596714,3.477306516351832,0.10750818561589702,0.515031061829148,0.48496893817085196,5.320561044783731e-10,5.366594786862011e-10,6.269005033009453e-10,4.4641845407145697e-10,4.418150798636289e-10,0.35539235240864564,-0.5021552693868142,-0.36629709540773203
8.65,1.4240602888601133,367.7099977816055,31.727544507525987,35.1476445617886,3.4201000542626208,0.10779592645284446,0.5137880539273865,0.4862119460726136,5.28788725171433e-10,5.333163675589959e-10,6.21847970700005e-10,4.447847644179869e-10,4.402571220304239e-10,0.3569821718020638,-0.500565449993396,-0.3674636414745314
