xi,phi,eps_tilde,m_tilde,phi_linear
1.608718592964824,0.27867102991987924,0.07795907761519846,4.859543669412968,0.11618922463475961
1.6338391959798995,0.26762742653807076,0.07188094245161215,4.921670680936277,0.11155219583388094
1.6589597989949747,0.25685851624023,0.06619394095583311,4.980705595900394,0.10703266382341103
1.6840804020100502,0.2463666208408878,0.06088071519218399,5.036707620284889,0.10263145496711747
1.7092010050251254,0.23615345431814158,0.05592396000939219,5.089740903462052,0.09834914258554299
1.7343216080402009,0.22622014295506102,0.05130649994025332,5.139879194392984,0.09418605594252341
1.7594422110552763,0.21656724651967782,0.047011359201132454,5.187200027843572,0.0901422896131159
1.7845628140703516,0.20719478035990724,0.04302182486679244,5.2317882475170805,0.08621771318232678
1.809683417085427,0.1981022382907009,0.03932150334230185,5.2737313874584535,0.08241198122472562
1.8348040201005025,0.18928861615229803,0.03589437029552763,5.313122128879718,0.07872454351594736
1.8599246231155777,0.1807524359205915,0.03272481425091071,5.35005483530084,0.0751546554281983
1.8850452261306532,0.17249177025332044,0.029797674077851204,5.384627033348811,0.07170138846318852
1.9101658291457286,0.16450426735899232,0.027098270635123645,5.416937029727156,0.0683636408773882
1.9352864321608039,0.15678717607908355,0.024612432856376307,5.44708452302361,0.06514014835613804
1.9604070351758793,0.14933737107812584,0.022326518581055218,5.475169207225186,0.06202949469491719
1.9855276381909546,0.1421513780407079,0.020227430450175582,5.501290631911571,0.05903012244796939
2.01064824120603,0.13522539877916112,0.018302627197420922,5.525547680626438,0.056140343506491316
2.0357688442211055,0.1285553361607166,0.01654013067329109,5.548037801351769,0.053358349570685505
2.060889447236181,0.122136818768162,0.01492852894367242,5.568857238204456,0.050682222482149875
2.086010050251256,0.11596522521346046,0.013456975804524233,5.588099753534799,0.048109944385309994
2.1111306532663314,0.11003570802936544,0.012115187051630658,5.605857487505297,0.045639407688875026
2.136251256281407,0.10434321706974471,0.010893433838841508,5.622219288392738,0.04326842480060705
2.1613718592964823,0.09888252235506272,0.009782533450208176,5.6372720758232715,0.04099473761101313
2.186492462311558,0.09364823630523922,0.008773837801208951,5.651098887785523,0.03881602670389629
2.2116130653266333,0.08863483530785612,0.007859219972145684,5.663780628742185,0.03672992027401382
2.2367336683417083,0.0838366805753974,0.00703105906307472,5.67539393137877,0.0347340027343817
2.2618542713567837,0.07924803825084553,0.006282223644594471,5.686013179546989,0.032825822998019956
2.286974874371859,0.07486309872649544,0.0056060540627266365,5.695708270728012,0.031002902421144618
2.3120954773869347,0.07067599514625145,0.004996343839260234,5.704546814860099,0.02926274239696657
2.33721608040201,0.06668082106693048,0.004447320391527429,5.712591870651957,0.027602831591350418
