x,r_km,f_metric,Phi,background,a_gl,psi,dpsi_dx,gradient_density,potential_density,weighted_free_energy_density,gl_residual
0.1775842718371454,1.798040752351097,0.9587670121378814,-0.7909824159218889,v6_tov,-79.99999956548461,8.926204561645655,-0.1357204357047675,0.00883026175977248,-1599.9739210874725,-22.87705973553825,2.195153001594008e-07
0.1807113278377646,1.8297021943573668,0.9573652806404285,-0.7903196759507162,v6_tov,-79.99999951315661,8.925772765129537,-0.14052762451885714,0.00945303112498293,-1599.9726597325073,-23.705508488018587,2.233998657175107e-07
0.18383838383838383,1.8613636363636363,0.9559433236692233,-0.7896458610477439,v6_tov,-79.99999945452683,8.925325686142646,-0.14549792399573921,0.010118490825093054,-1599.9713223186477,-24.549519633237487,2.2700771751260618e-07
0.18696543983900304,1.8930250783699059,0.954502318571487,-0.788961535831804,v6_tov,-79.99999938883636,8.92486280481692,-0.15063775305007066,0.010829655710538776,-1599.9699039523998,-25.409136338091542,2.310654281245661e-07
0.1900924958396223,1.9246865203761756,0.9530424509476448,-0.7882667253259494,v6_tov,-79.99999931523489,8.924383580763456,-0.15595388039450017,0.011589764741769653,-1599.968399403052,-26.284415011409912,2.349931946810102e-07
0.1932195518402415,1.9563479623824451,0.9515608461977726,-0.7875597266016322,v6_tov,-79.99999923276972,8.923887451781905,-0.16145337111273075,0.01240225918375451,-1599.9668030768478,-27.175459915716928,2.3901748136267997e-07
0.19634660784086072,1.9880094043887149,0.9500606591496981,-0.7868422159568597,v6_tov,-79.99999914037339,8.92337383329754,-0.16714344963851072,0.013270890374897258,-1599.9651089916188,-28.082287576755373,2.42943656303396e-07
0.19947366384147994,2.0196708463949844,0.9485422335565636,-0.7861143051991442,v6_tov,-79.99999903684993,8.922842117927592,-0.1730316239731281,0.014199650152984345,-1599.9633107501504,-29.00495485869115,2.477944462953019e-07
0.20260071984209915,2.051332288401254,0.9470051424092806,-0.7853756613949746,v6_tov,-79.99999892085928,8.922291674141455,-0.17912581574938366,0.015192830900263073,-1599.9614015086033,-29.943532511450126,2.5210795229213545e-07
0.20572777584271837,2.0829937304075234,0.9454477554328421,-0.7846252376901198,v6_tov,-79.99999879090008,8.921721845013582,-0.1854342477107448,0.016255017183727693,-1599.9593739429015,-30.89811559383611,2.564682972661103e-07
0.20885483184333758,2.114655172413793,0.9438727712279441,-0.7838645031441397,v6_tov,-79.99999864529009,8.921131947587407,-0.19196536135308945,0.017391186146194663,-1599.9572202148886,-31.868724059777506,2.613501237647142e-07
0.2119818878439568,2.1463166144200625,0.942280387539259,-0.783093485648795,v6_tov,-79.99999848214452,8.920521272143322,-0.19872797215404087,0.01860664870312623,-1599.9549319358125,-32.85542052781256,2.663731493157684e-07
0.21510894384457602,2.177978056426332,0.9406694836904179,-0.7823114189801655,v6_tov,-79.9999982993516,8.919889080591776,-0.2057313484169177,0.01990710030746336,-1599.9525001238858,-33.8582953620373,2.7146040793013526e-07
0.21823599984519526,2.209639498432602,0.9390399907636099,-0.7815181498107112,v6_tov,-79.9999980945452,8.919234605248157,-0.21298507590192886,0.02129866772384582,-1599.9499151601458,-34.87742163973915,2.767567366390722e-07
0.22136305584581448,2.2413009404388715,0.9373937597239052,-0.7807146922646764,v6_tov,-79.99999786507429,8.918557048072493,-0.2204990434536759,0.02278796175988455,-1599.9471667429962,-35.91283218568724,2.816565256580361e-07
0.2244901118464337,2.272962382445141,0.9357309939453815,-0.7799010758314107,v6_tov,-79.99999760796858,8.917855579534232,-0.22828361609882938,0.024382066178120908,-1599.9442438380327,-36.96459300819454,2.871704509743722e-07
0.2276171678470529,2.3046238244514106,0.934049953586551,-0.7790761120599128,v6_tov,-79.99999731990003,8.917129336769364,-0.2363496509214301,0.0260885557807312,-1599.9411346212005,-38.032817263139215,2.9285808977874694e-07
0.23074422384767213,2.33628526645768,0.9323519836930801,-0.7782405202584268,v6_tov,-79.99999699713983,8.916377422345915,-0.24470834839039216,0.027915632684419295,-1599.9378264203056,-39.11754957945139,2.988971345985192e-07
0.23387127984829134,2.3679467084639496,0.9306381575400178,-0.7773948693877126,v6_tov,-79.99999663551014,8.915598903350892,-0.25337131102310567,0.029872098787627362,-1599.9343056537543,-40.2188385231876,3.044506229343824e-07
0.23699833584891056,2.3996081504702196,0.9289086832364783,-0.776539190516798,v6_tov,-79.99999623032997,8.914792809788876,-0.2623507344965939,0.03196742064442984,-1599.9305577617838,-41.336753333486776,3.108486907876795e-07
0.24012539184952977,2.431269592476489,0.9271612786747463,-0.7756718848857664,v6_tov,-79.9999957763546,8.913958132473743,-0.27165935456368423,0.03421169716805514,-1599.9265671301398,-42.47143325174291,3.1706861136626685e-07
